,Rel_BreitGross,RelSpitze_oben,RelSpitze_unten,Anzahl_Linie,Anzahl_Ecken,Anzahl_Kreis,Label
787,0.5919140218962677,0.21220930232558138,0.19186046511627908,2,4,0,2
788,0.666693841193477,1.0,0.8558758314855875,6,8,0,2
789,0.9554636564048844,0.56,0.16,0,10,0,2
790,0.7479173693028007,0.5695538057742782,0.5774278215223098,4,11,0,2
791,0.964572669947368,0.6829787234042554,0.34893617021276596,0,6,0,2
792,0.828850503970562,0.5502873563218391,0.07327586206896551,3,7,0,2
793,0.7404741613760634,0.8422273781902552,0.7494199535962877,14,19,0,2
794,0.6170700267480843,0.9692058346839546,0.9692058346839546,9,17,0,2
795,0.8394393188685109,0.7032755298651252,0.23892100192678228,2,25,0,2
796,0.9766058419842605,0.9932318104906938,0.9847715736040609,9,25,0,2
797,0.6940004695700341,1.0,0.6946564885496184,8,7,0,2
798,0.97032264918523,0.7568181818181818,1.0,11,8,0,2
799,0.5524170578157527,0.4810725552050473,0.14826498422712933,1,11,0,2
800,0.879216421983144,0.3151750972762646,0.33852140077821014,1,8,0,2
801,0.896028294112517,0.7490842490842491,0.5879120879120879,23,7,0,2
802,0.7088613452335505,0.584375,0.240625,3,8,0,2
803,0.7824691727089268,0.5614973262032086,0.22994652406417113,10,11,0,2
804,0.9774229521788846,0.6971046770601337,0.5412026726057907,11,6,0,2
